idParcela,id,Nomenclatura,Tipo_Parcela,Tipo_Valuacion,Estado,desig_oficial,exp_creacion,Fecha_Creacion,fecha_alta_parcela,fxf,vut_vigente,Valuacion,vigencia_desde,porcentaje_copropiedad,Superficie_Tierra_Urbana,Valuacion_Tierra_Urbana,base_imponible_tierra_urbana,Superficie_Tierra_Rural,Valuacion_Tierra_Rural,base_imponible_tierra_rural,Superficie_Mejoras,Valuacion_Mejoras,base_imponible_mejoras,Cantidad_Cuentas,departamento,pedania,localidad,par_entityid,row_number,Nro_Cuenta,ped_nomenclatura,geometry,Propietario,direccion,TextoReclamo,ValorReclamo,Valuacion_Danios,Validado,dnbr_promedio,dnbrmejoras,dnbrurbano,valsup,mejorasurbana,reclamomejoras
1135292,parcelas.4586472.1500585,2304154301010006,URBANO,VAL. URBANO,BALDIO,058 020,,01-1901,03-2007,0.5,420.0,484470.0,2023-11-01 00:00:00+00:00,0.0,2307.0,484470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4586472.0,948173.0,230431544682.0,2304,"MULTIPOLYGON (((349787.5512638759 -3482390.3944638493, 349780.27294375957 -3482406.2943036086, 349780.05428171926 -3482407.01276398, 349779.8668571583 -3482407.4813250797, 349779.67943259835 -3482407.949886172, 349779.4295332079 -3482408.387209861, 349779.179633828 -3482408.8245335226, 349778.92973445787 -3482409.2618571934, 349778.5236480074 -3482409.7928930735, 349805.5752361226 -3482449.0895602577, 349813.07221598044 -3482442.5921807885, 349824.9111963722 -3482433.6270469488, 349825.2860454032 -3482433.189723297, 349825.6921318136 -3482432.8148744768, 349826.1294556332 -3482432.440025665, 349826.5980168541 -3482432.1276516765, 349827.06657807576 -3482431.815277695, 349827.56637668563 -3482431.5653785337, 349828.06617530587 -3482431.3154793554, 349828.5972113169 -3482431.128055024, 349829.12824731716 -3482430.9718680945, 349829.69052072795 -3482430.8469185727, 349830.2527941187 -3482430.7844438925, 349830.81506751885 -3482430.7219692036, 349831.3773408899 -3482430.721969333, 349831.9396142603 -3482430.784444273, 349832.47065021074 -3482430.846919215, 349833.0329235614 -3482430.971868973, 349833.56395949307 -3482431.1280561336, 349834.09499542264 -3482431.3154807254, 349834.8759306638 -3482431.346718313, 349835.4382040454 -3482431.3154810243, 349835.9380026354 -3482431.253006315, 349836.5002760461 -3482431.0968193933, 349837.03131205676 -3482430.909395054, 349837.5623480772 -3482430.659495902, 349838.0621467079 -3482430.3471219228, 349838.4994705284 -3482429.972273101, 349838.9367943581 -3482429.566186872, 349839.3116433894 -3482429.1288632406, 349839.62401758984 -3482428.6290647606, 349839.90515439 -3482428.1292662704, 349840.09257895977 -3482427.6607051697, 349840.2487661397 -3482427.098431827, 349840.37371590023 -3482426.536158496, 349840.4049534296 -3482425.973885128, 349844.55953460315 -3482401.0464333296, 349787.5512638759 -3482390.3944638493)))",Ceferino Franch Dominguez," Nuncharaba, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de SierraVolt Energética Limitada,

Me dirijo a ustedes en calidad de representante legal de mi cliente, el Sr. Ceferino Franch Dominguez, dueño de un terreno situado en Nuncharaba, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

La razón de este mensaje es presentar una demanda por los daños y perjuicios experimentados en la propiedad de mi cliente a raíz de un incendio forestal. El terreno en cuestión es de carácter urbano y, desafortunadamente, se hallaba en condición de baldío en el momento del siniestro, sin construcciones registradas.

El fuego ha provocado perjuicios considerables en la propiedad, dejándola en un estado de degradación notable. Aunque la propiedad tenía seguro, la cobertura resultó insuficiente para abarcar la totalidad de los daños causados por el incendio.

En consecuencia, en representación de mi cliente, el Sr. Ceferino Franch Dominguez, requiero formalmente una compensación por el valor de $6.915.487 pesos argentinos, que corresponde al monto estimado de los daños padecidos en la propiedad.

Agradecemos su atención en este asunto y aguardamos una resolución pronta. Estamos a su disposición para suministrar cualquier documentación adicional que pueda ser requerida para el trámite de esta demanda.

Cordialmente,



Córdoba, Argentina.",6915487.0,,,-1893.0,-0.0,-917101710.0,0.0,0.0,0.0
1173900,parcelas.506027602.896338,2304553803085022,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 8 LT 15,,01-1901,03-2007,1.0,1260.0,3494667.68,2023-11-01 00:00:00+00:00,0.0,579.0,729540.0,0.0,0.0,0.0,0.0,202.0,2765127.68,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,506027602.0,981273.0,230418967167.0,2304,"MULTIPOLYGON (((355893.9856327496 -3478479.3541592057, 355918.1633841983 -3478496.5035020816, 355929.3776176907 -3478480.7910876325, 355905.2935784512 -3478463.7042195955, 355893.9856327496 -3478479.3541592057)))",Rebeca Pedraza Múgica," Río Limay, El Fantasio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Pa' los representantes de SierraV Segura,

Soy Rebeca Pedraza Múgica, dueña de un terreno en Río Limay, El Fantasio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo preocupada por los daños en mi propiedad a raíz de un incendio forestal reciente.

El terreno es urbano y, aunque no tiene construcciones de viviendas, sí tiene infraestructuras importantes que el fuego afectó gravemente. La situación me desanima, pues invertí tiempo y esfuerzo en mantener y mejorar mi propiedad en Villa Carlos Paz.

Como mi póliza de seguro con SierraV Segura cubre estos siniestros, quisiera pedir una indemnización por los daños. El monto estimado de los daños es de $51.221.711. Les agradecería que evalúen mi caso lo más pronto posible, porque es clave para mí empezar las reparaciones y recuperar el valor de mi propiedad.

Espero su respuesta rápida y les agradezco de antemano su atención y ayuda en este momento difícil.

Saludos cordiales,

Rebeca Pedraza Múgica",51221711.4,,,-2271.0,-6279604961.280001,-1656785340.0,558555791.36,4767.46151724138,697707251276.4116
2519549,parcelas.1968815404.1797760,2304694302023116,URBANO,VAL. URBANO,BALDIO,LT. 116 - MZ. OF. 23,0033-129291/2022,01-2023,08-2022,0.4,735.0,1536252.9,2023-11-01 00:00:00+00:00,0.0,5225.35,1536252.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,,1968815404.0,1904244.0,230443196647.0,2304,"MULTIPOLYGON (((351034.180319697 -3482869.246723719, 351011.9991956977 -3482858.001223718, 351025.5537716971 -3482831.5418117177, 351002.5229876982 -3482820.4662437174, 350990.1379436976 -3482845.8061037185, 350944.8660596978 -3482823.724939719, 350939.1883316988 -3482837.4694397184, 350933.770499698 -3482851.4538437193, 350976.483407698 -3482872.5054197195, 350969.78608769784 -3482885.920051719, 350962.6889276976 -3482899.8144917195, 350962.5089996982 -3482900.164351721, 351007.47100769787 -3482922.9852197217, 351034.180319697 -3482869.246723719)))",,,"Estimados miembros de Aseguradora del Norte,

Me presento, soy Malena Conesa, dueña de un terreno situado en Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me comunico con ustedes para realizar una reclamación debido a los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.

El terreno mencionado es de carácter urbano y, si bien no posee edificaciones, fue seriamente dañado por el siniestro. Esta situación me forzó a efectuar una evacuación de emergencia, la cual resultó ser bastante onerosa debido a la contratación de servicios de transporte y hospedaje temporal para asegurar la protección de mi familia y la mía.

Teniendo en cuenta que mi póliza de seguro con Aseguradora del Norte ampara este tipo de eventos, requiero el reembolso de los gastos afrontados durante la evacuación, los cuales alcanzan un monto menor a $54.667.849. Junto a este mensaje, hallará la documentación pertinente que avala los gastos efectuados.

Desde ya, agradezco su atención en este tema y aguardo su respuesta a la brevedad para solucionar esta situación de la mejor forma posible.

Cordialmente,

Malena Conesa
Dueña",54667849.32,,,-867.3571166992188,-0.0,-1332479885.864813,0.0,0.0,0.0
1204896,parcelas.4543165.687003,2305604702019001,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 9 LT 15,00000544906,01-1901,03-2007,0.5,945.0,3242154.28,2023-11-01 00:00:00+00:00,0.0,2738.0,1293705.0,0.0,0.0,0.0,0.0,125.0,1948449.28,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4543165.0,1006672.0,230505449067.0,2305,"MULTIPOLYGON (((353723.3470835106 -3482800.5350715886, 353802.9087817968 -3482731.8752628, 353767.65891648503 -3482702.6458572703, 353730.8128288082 -3482780.8555052346, 353716.2874307629 -3482791.7885953886, 353723.3470835106 -3482800.5350715886)))",,,"Pa' los representantes de Aseguradora del Norte,

Les habla Adelina Campillo Oliveras, dueña de un terreno en Los Talas, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo pa' hacerles una reclamación por los daños que sufrió mi propiedad a causa de un incendio forestal hace poco.

El terreno es urbano y, según los registros, no tiene construcciones (EDIFICADO NoPH). Está en Villa Icho Cruz, en el departamento de Punilla. Lamentablemente, el incendio dejó daños importantes en la propiedad, afectando su valor y condiciones generales.

Por eso, les pido a Aseguradora del Norte que evalúen mi reclamo y sigan con la indemnización que corresponde, según las condiciones de mi póliza de seguro. El monto que reclamo es de $27.099.767, que creo que es justo pa' cubrir los daños y perjuicios causados por el siniestro.

Desde ya, les agradezco su atención y colaboración en este tema. Espero su respuesta rápida y una resolución favorable.

Saludos cordiales,

Adelina Campillo Oliveras.",27099767.32,,,-1906.6666259765625,-3715043214.5840626,-2466664147.359009,243556160.0,711.3725009127419,419067635895.409
1135386,parcelas.4586354.804945,2304154301014054,URBANO,VAL. URBANO,BALDIO,051 R1,,01-1901,03-2007,0.7,420.0,449820.0,2023-11-01 00:00:00+00:00,0.0,1530.0,449820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4586354.0,948262.0,230431543724.0,2304,"MULTIPOLYGON (((349864.0203711924 -3482709.734517928, 349880.9510513511 -3482692.272809858, 349862.3023319341 -3482628.892101853, 349841.24831723963 -3482630.578917228, 349864.0203711924 -3482709.734517928)))",Perlita de Durán," Avenida Carrega Núñez (S431), Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como abogados de la Sra. Perlita de Durán, dueña de un terreno situado en Avenida Carrega Núñez (S431), Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de esta carta es presentar una demanda por los daños y perjuicios sufridos a causa de un incendio forestal en Cuesta Blanca, Departamento Punilla.

El terreno mencionado es de carácter urbano y se halla en estado baldío, sin construcciones registradas. Debido al incendio, la Sra. Perlita de Durán ha padecido graves problemas de salud, lo que ha ocasionado gastos médicos y hospitalarios necesarios para su recuperación.

En virtud de lo expuesto, requerimos a SierraVolt Energética Limitada el reconocimiento y abono de la cantidad de $5.215.989 en concepto de indemnización por los perjuicios padecidos por nuestra representada. Dicho monto comprende tanto los gastos médicos como el valor de los daños causados al terreno y la pérdida de su potencial de uso y disfrute.

Agradecemos su pronta atención a este reclamo y aguardamos su respuesta. De no obtener una contestación satisfactoria en un plazo adecuado, nos veremos forzados a emprender las acciones legales pertinentes para proteger los derechos e intereses de nuestra representada.

Sin más que agregar, nos despedimos cordialmente.

Lic. Juan Carlos Pérez
Estudio Jurídico Pérez & Asociados",5215989.39,,,586.3333129882812,0.0,263744450.84838867,0.0,0.0,0.0
1135547,parcelas.4586101.1640744,2304154301022021,URBANO,VAL. URBANO,BALDIO,MZ 50 LT H,,01-1901,03-2007,0.6,350.0,297360.0,2023-11-01 00:00:00+00:00,0.0,1416.0,297360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4586101.0,948417.0,230419823398.0,2304,"MULTIPOLYGON (((350097.5199602713 -3482932.7384367124, 350109.7650212861 -3482949.0131297987, 350174.457703029 -3482923.7733175135, 350167.33557767846 -3482905.4994313633, 350097.5199602713 -3482932.7384367124)))",,,"Estimados miembros de Aseguradora del Norte,

Me presento, soy Esperanza Escudero Cano, dueña de un terreno situado en Alameda José Crosetto, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me pongo en contacto con ustedes para realizar una reclamación de seguro por los perjuicios ocasionados en mi propiedad.

El terreno, de índole urbano, ha sufrido un reciente incendio forestal que provocó daños considerables. Aunque no había construcciones en el lugar, la flora y la calidad del suelo se vieron seriamente afectadas, lo cual ha mermado el valor de la propiedad de manera significativa.

El siniestro, que tuvo inicio en las inmediaciones de la localidad de Cuesta Blanca, se expandió velozmente a causa de las condiciones climáticas y la ausencia de medidas preventivas apropiadas. Pese a los intentos de los bomberos y la comunidad, el fuego no pudo ser contenido a tiempo para impedir que llegara a mi propiedad.

Estimo que esta situación es resultado de una negligencia en la administración de los riesgos de incendio en la zona, y por ende, considero que tengo derecho a una indemnización por los daños padecidos. De acuerdo a mis estimaciones, el monto de la reclamación asciende a $8.259.974.

Les agradezco su atención en este tema y espero que podamos solucionarlo de forma satisfactoria. Me encuentro a su disposición para brindar cualquier información adicional que requieran para tramitar mi reclamo.

Cordialmente,

Esperanza Escudero Cano
Dueña",8259974.8,,,-91.4000015258789,-0.0,-27178704.45373535,0.0,0.0,0.0
1204103,parcelas.2007354604.1075159,2305604701128006,URBANO,VAL. URBANO,BALDIO,LT 11,,01-1901,03-2007,0.5,840.0,919800.0,2023-11-01 00:00:00+00:00,0.0,2190.0,919800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,2007354604.0,1005970.0,230516738664.0,2305,"MULTIPOLYGON (((350880.90486811247 -3481822.9188761567, 350955.6040074401 -3481776.9031195343, 350941.40150529385 -3481756.3412851575, 350865.5193671752 -3481803.085786238, 350880.90486811247 -3481822.9188761567)))",Héctor Rosselló Barreda," Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Héctor Rosselló Barreda, dueño de un terreno situado en Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.

Mediante la presente, nos place comunicarles que nuestro cliente tiene la intención de presentar una reclamación por los perjuicios ocasionados en su propiedad a raíz de un incendio forestal reciente. La parcela en cuestión es de carácter urbano y, de acuerdo a nuestros registros, se halla en condición de baldío, sin construcciones en el predio.

El lugar afectado es Villa Icho Cruz, que forma parte del departamento de Punilla, en la provincia de Córdoba. A causa de la envergadura del incendio, la propiedad de nuestro cliente ha padecido daños significativos, principalmente en forma de hollín y cenizas que han perjudicado la calidad del suelo y el ambiente natural.

Con base en los peritajes efectuados y los costos calculados para la limpieza y restauración del terreno, nuestro cliente exige una indemnización por un valor de $16.306.452 pesos argentinos.

Les agradecemos su atención en este tema y solicitamos que se examine la reclamación presentada lo antes posible. Aguardamos su respuesta y nos encontramos a su disposición para cualquier consulta o información adicional que necesiten.

Cordialmente,


Abogado
Estudio Jurídico
Córdoba, Argentina",16306452.19,,,874.625,0.0,804480075.0,0.0,0.0,0.0
1196767,parcelas.4498406.1896852,2304623104059045,URBANO,VAL. URBANO,BALDIO,MZ R LT 45,0033-093236/2015,01-1901,03-2007,0.9,595.0,529074.0,2023-11-01 00:00:00+00:00,0.0,988.0,529074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA PARQUE SIQUIMAN,4498406.0,999591.0,230404872597.0,2304,"MULTIPOLYGON (((359370.688453867 -3469922.1313986056, 359385.4949887035 -3469908.5118914377, 359343.73057998257 -3469872.5888626184, 359330.1423038783 -3469887.2704419266, 359370.688453867 -3469922.1313986056)))",Marcelino Oller Carrión,"Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Marcelino Oller Carrión, dueño de un terreno situado en Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. A través de esta carta, nos complace presentar una reclamación en su nombre por los perjuicios sufridos en su propiedad a causa de un incendio forestal.

La propiedad mencionada es de carácter urbano y se halla en la localidad de Villa Parque Siquiman, dentro del departamento de Punilla. Es importante señalar que el terreno es baldío, o sea, no posee construcciones registradas en él.

Debido a la magnitud del incendio y los daños provocados, nuestro cliente requiere una indemnización por el monto de $405.315 pesos argentinos. Esta cantidad es necesaria para sufragar los gastos de limpieza, remediación y restauración del terreno afectado, así como para compensar la disminución de valor de la propiedad como resultado del siniestro.

Agradecemos su pronta atención a este asunto y aguardamos su respuesta para avanzar en la resolución de esta reclamación. Por favor, no duden en comunicarse con nosotros si necesitan información adicional o si desean conversar sobre los detalles de la reclamación.

Cordialmente,

Abogado
Estudio Jurídico
Córdoba, Argentina",405315.7,,,-463.3333435058594,-0.0,-245137625.38201904,0.0,0.0,0.0
1169182,parcelas.380329402.440755,2304553801068029,URBANO,VAL. URBANO,EDIFICADO NoPH,SECC A MZ 30 LT 9,0000-165904/7,01-1901,03-2007,1.0,1960.0,4723515.84,2023-11-01 00:00:00+00:00,0.0,491.0,962360.0,0.0,0.0,0.0,0.0,243.0,3761155.84,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,380329402.0,977400.0,230416590473.0,2304,"MULTIPOLYGON (((356514.26687712374 -3478484.039903637, 356520.7642613802 -3478469.92059603, 356493.8688541382 -3478457.9878999568, 356483.49803144735 -3478470.420386614, 356514.26687712374 -3478484.039903637)))",Armida Escalona Calleja," Las Playas, Miguel Muñoz A, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de la Sra. Armida Escalona Calleja, dueña del inmueble situado en Las Playas, Miguel Muñoz A, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

El motivo de nuestra comunicación es presentar una reclamación por daños y perjuicios ocasionados en dicho inmueble, el cual se ubica en una zona urbana sin edificaciones de propiedad horizontal. La Sra. Escalona Calleja ha experimentado pérdidas considerables a raíz de un incendio forestal que afectó su propiedad en Villa Carlos Paz, departamento de Punilla.

Se atribuye la causa del incendio a la negligencia en el manejo de las instalaciones y equipos de SierraVolt Energética Limitada, lo que ha provocado la propagación del fuego y la emisión de humo tóxico en la zona. La Sra. Escalona Calleja ha padecido daños materiales y emocionales a causa de este desafortunado evento.

Por lo expuesto, solicitamos a SierraVolt Energética Limitada el abono de una indemnización por un monto de $54.755.605 pesos argentinos, con el fin de compensar a nuestra representada por los daños sufridos en su propiedad y las consecuencias derivadas del incendio.

Agradecemos su pronta atención a este asunto y aguardamos su respuesta para alcanzar una solución justa y equitativa para ambas partes. De no obtener una respuesta satisfactoria en un plazo razonable, nos veremos en la necesidad de iniciar las acciones legales pertinentes en defensa de los intereses de nuestra representada.

Sin más, nos despedimos cordialmente.

Lic. Juan Pérez González
Abogado
Estudio Jurídico Pérez González & Asociados",54755605.62,,,1338.5,5034307091.84,1288118860.0,913960869.12,7644.62569105691,844034286272.1304
2311450,parcelas.779715605.30541,2304522973353345,RURAL,VAL. RURAL,BALDIO,LOTE 522973-353345,0576-006696/2015,01-2017,08-2017,,,10290.0,2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,700.0,10290.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,,779715605.0,1797537.0,230441227944.0,2304,"MULTIPOLYGON (((353422.3487586301 -3477557.7646547407, 353398.677404211 -3477587.471604346, 353413.0853204882 -3477598.9522476713, 353436.75675001624 -3477569.245203804, 353422.3487586301 -3477557.7646547407)))",,,"Apreciados miembros de Aseguradora del Norte,

Me presento, soy Néstor Atienza Ortega, dueño de un predio rural situado en Roma, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me comunico con ustedes con el propósito de elevar una queja por los perjuicios padecidos en mi propiedad a raíz de un incendio forestal reciente.

El predio en cuestión es de carácter rural y está ubicado en un área deshabitada, sin edificaciones registradas en las cercanías. Desafortunadamente, el incendio ha dejado un rastro de hollín y cenizas en mi propiedad, lo cual ha afectado su valor y condiciones. Por ende, me encuentro en la necesidad de requerir una indemnización por los daños provocados.

Considerando la situación expuesta, requiero una compensación económica por un importe menor a $322.945, que estimo apropiado para afrontar los costos de limpieza y restauración del terreno damnificado.

Desde ya, agradezco su atención y cooperación en este tema. Aguardo su pronta respuesta y las instrucciones correspondientes para llevar adelante el proceso de reclamo.

Cordialmente,

Néstor Atienza Ortega
Dueño del predio en Roma, Departamento Punilla, Córdoba.",322945.22,,,107.75,0.0,0.0,0.0,0.0,0.0
1173585,parcelas.2126884804.773555,2304553803069004,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 20 LT C 25,,01-1901,03-2007,1.1,1260.0,3854181.41,2023-11-01 00:00:00+00:00,0.0,458.0,634788.0,0.0,0.0,0.0,0.0,193.0,3219393.41,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,2126884804.0,980981.0,230418976557.0,2304,"MULTIPOLYGON (((355611.2560982293 -3477270.1852244604, 355626.46871691605 -3477269.373055098, 355625.7815012225 -3477235.511703366, 355618.909270435 -3477238.5417305925, 355613.3802487188 -3477239.5413264837, 355610.2877450653 -3477239.9161747345, 355611.2560982293 -3477270.1852244604)))",Encarnita Coca Mayoral," Timbo, La Quinta 4°, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los estimados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de la Sra. Encarnita Coca Mayoral, dueña de un terreno situado en Timbo, La Quinta 4°, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. La parcela en cuestión es de carácter urbano y, de acuerdo a nuestros registros, no posee edificaciones.

Desafortunadamente, la propiedad de nuestra representada ha padecido daños considerables a causa de un incendio forestal reciente en la zona. A consecuencia de este desastre, se han generado pérdidas importantes en relación a la fauna presente en el terreno, incluyendo animales domésticos y de compañía que eran parte del entorno familiar de la Sra. Mayoral.

En base a lo expuesto, y de acuerdo a las pólizas de seguro en vigor, nos encontramos en la obligación de presentar una reclamación por el monto de $25.660.285 pesos argentinos, correspondiente a la indemnización por los daños ocasionados en la propiedad y la pérdida de los animales afectados.

Solicitamos a SierraVolt Energética Limitada que analice la situación y proceda al pago de la indemnización correspondiente lo antes posible, con el fin de que nuestra representada pueda iniciar las tareas de recuperación y reconstrucción de su propiedad.

Agradecemos de antemano su atención y cooperación en este asunto. Aguardamos su pronta respuesta y resolución favorable para la Sra. Encarnita Coca Mayoral.

Cordialmente,


Abogado
Estudio Jurídico Pérez & Asociados",25660285.88,,,-1926.0,-6200551707.66,-1222601688.0,621342928.13,7013.928997821351,425827604437.05176
1204475,parcelas.4540742.157918,2305604701163008,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 163 LT 8,0033-053341/1995,01-2000,03-2007,1.0,1015.0,2803403.04,2023-11-01 00:00:00+00:00,0.0,972.0,986580.0,0.0,0.0,0.0,0.0,126.0,1816823.04,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540742.0,1006304.0,230522401876.0,2305,"MULTIPOLYGON (((351348.7911871013 -3482387.5629348666, 351387.25426761224 -3482406.748915953, 351380.3436547539 -3482365.9627882717, 351346.329687945 -3482372.002776718, 351348.7911871013 -3482387.5629348666)))",Mateo Hidalgo Pereira,"Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,

Me llamo Mateo Hidalgo Pereira, y soy dueño de un terreno en Villa Icho Cruz, Departamento Punilla, Córdoba. Les escribo pa' contarles que, desgraciadamente, mi propiedad ha sido afectada por un incendio forestal reciente. La dirección exacta es Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.

El terreno es de tipo urbano y, aunque no hay construcciones en él, los daños causados por el fuego han sido considerables. Me gustaría presentar un reclamo por el valor de $24.496.285, ya que mi seguro actual no cubre la totalidad de los daños ocasionados.

Les agradezco su pronta atención a este asunto y quedo a la espera de su respuesta pa' saber cómo proceder con el reclamo.

Saludos cordiales,

Mateo Hidalgo Pereira.",24496285.6,,,-1480.5,-2689806510.7200003,-1460631690.0,228919703.04,1867.238478931141,350436347027.56085
2311458,parcelas.779715613.472910,2304523460353787,RURAL,VAL. RURAL,EDIFICADO NoPH,LOTE 523460-353787,0576-006696/2015,01-2017,08-2017,,,17430001.92,2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,221352.0,12733635.84,0.0,248.0,4696366.08,0.0,1.0,PUNILLA,SAN ROQUE,,779715613.0,1797545.0,230441227961.0,2304,"MULTIPOLYGON (((354274.3935049853 -3476798.7033652505, 354245.7532814691 -3476778.3844022867, 354028.31134180096 -3476622.3799073426, 353433.3529076694 -3477505.1898231977, 353449.66261789424 -3477518.1815478983, 353464.9128329366 -3477530.3214332396, 353480.16304799024 -3477542.4613185734, 353495.41326304304 -3477554.6012039185, 353510.6634780959 -3477566.741089262, 353534.0796864538 -3477585.3896422354, 353596.2258770197 -3477546.9744598856, 353645.5202369657 -3477497.4409860233, 353864.10673837643 -3477196.8918958195, 353885.8740434998 -3477186.8776174546, 353948.2359889989 -3477165.8436895814, 353985.6669462054 -3477136.9082338535, 353992.62544981926 -3477091.9315501866, 354037.49884049094 -3477003.0126686394, 354125.0860674902 -3476905.5482092435, 354186.88860616204 -3476846.38766394, 354222.0301132939 -3476817.270679623, 354274.3935049853 -3476798.7033652505)))",,,"Apreciados miembros de Aseguradora del Norte,

Me presento, soy Etelvina Quintanilla Macias, dueña de un terreno rural situado en Roma, Altos del Valle, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me pongo en contacto con ustedes para elevar una queja por los perjuicios ocasionados en mi propiedad.

Hace poco, mi parcela sufrió las consecuencias de un incendio forestal arrasador. Este lamentable suceso ha generado un daño significativo al suelo, dejándolo en un estado de degradación que pone en riesgo su estabilidad y capacidad productiva. La fuerza del fuego ha eliminado la vegetación natural del terreno, dejándolo a merced de los elementos y desencadenando un proceso de deterioro del suelo.

Cabe destacar que en mi propiedad no hay construcciones, por lo que el perjuicio se ha focalizado principalmente en el suelo. La desaparición de la capa vegetal ha dejado el terreno expuesto a la erosión, lo que podría repercutir a largo plazo en su habilidad para albergar vida vegetal y animal.

Debido a la magnitud de los daños y la necesidad de implementar acciones para prevenir la erosión y rehabilitar el suelo, me veo obligada a solicitar una compensación por el monto de $312.630.984. Esta suma será destinada a la contratación de especialistas en restauración de suelos y a la puesta en marcha de medidas para evitar la erosión y fomentar la recuperación de la vegetación.

Les agradezco de antemano su atención a esta queja y confío en que Aseguradora del Norte abordará este tema con la seriedad y celeridad que amerita. Me encuentro a su disposición para brindar cualquier información adicional que requieran para tramitar mi reclamo.

Cordialmente,

Etelvina Quintanilla Macias
Dueña",312630984.77,,,1690.7724609375,7940486434.545,0.0,1164698787.84,4696366.08,5896504226629.817
